1.240000000000002,13.789211158000398
8.899999999999999,50.343916340999385
8.899999999999999,2.0064177109998127
8.899999999999999,1.999515027000598
8.899999999999999,1.9764043109998966
8.899999999999999,1.9817259609999383
8.899999999999999,1.9977605470003255
8.899999999999999,1.9905240799998865
8.899999999999999,2.0325241370001095
8.899999999999999,2.0019584089995988
8.899999999999999,2.0212132030001158
8.899999999999999,2.0183134680000876
8.899999999999999,1.9929298019997077
8.899999999999999,1.9870780979999836
8.899999999999999,1.9996986799997103
8.899999999999999,2.0299858800008224
4.84,29.638065527000435
4.84,2.0056329379995077
4.84,2.000273979000667
4.84,1.9774471739992805
4.84,1.971677135000391
4.84,1.985802070000318
4.84,2.0281411609994393
4.84,2.0296969589999208
4.84,2.0384371130003274
4.84,2.0405097800003205
8.68,48.37729762100025
8.68,1.9866179580003518
8.68,1.9998748599991814
8.68,1.9885838400005014
8.68,1.974156481999671
8.68,1.963398084999426
8.68,1.9566227089999302
8.68,1.971409196001332
8.68,1.986539024999729
8.68,1.9585981439995521
8.68,1.9777152669994393
8.68,1.9713628980007343
8.68,1.9827482210002927
2.6300000000000026,16.962282345999483
2.6300000000000026,1.9673188260003371
2.6300000000000026,1.9769152520002535
2.6300000000000026,1.9855670239994652
2.6300000000000026,1.9914774890003173
2.1999999999999957,13.125866409000082
2.1999999999999957,2.0114082809996034
7.25,41.86033860200041
7.25,1.9756479059997218
7.25,1.9841364059993793
7.25,1.9717519040004845
7.25,1.998866915999315
7.25,1.9905559490016458
7.25,1.9730854189983802
7.25,1.9648896060007246
7.25,1.972723398999733
7.25,1.9688918680003553
7.25,1.9650180860007822
7.25,1.9851866949993564
7.25,1.9500114919992484
1.6400000000000006,10.89038151999921
1.6400000000000006,2.0099684650012932
1.6400000000000006,1.9894746629997826
9.719999999999992,54.458983032000106
9.719999999999992,1.989584218001255
9.719999999999992,2.020692723999673
9.719999999999992,1.982410290000189
9.719999999999992,1.9846477869996306
9.719999999999992,2.0263053630005743
9.719999999999992,1.9957764539994969
9.719999999999992,2.393083660999764
9.719999999999992,2.5447196860004624
9.719999999999992,1.9797772900001291
9.719999999999992,1.968614636998609
9.719999999999992,1.9802956340008677
9.719999999999992,2.0033235819992115
9.719999999999992,1.9886832040010631
9.719999999999992,1.9666659790000267
9.719999999999992,1.9680081650003558
9.719999999999992,1.9834813799989206
3.289999999999992,18.89489025000148
3.289999999999992,1.9630651939987729
3.289999999999992,1.9886025650012016
3.289999999999992,2.005983715998809
8.769999999999996,47.686255163998794
8.769999999999996,1.965890744000717
8.769999999999996,1.96636444700016
8.769999999999996,1.9577333289998933
8.769999999999996,1.9695970859993395
8.769999999999996,1.9746976170008566
8.769999999999996,1.9871800199998688
8.769999999999996,1.9594833510000171
